Physician_ID,Cnt_Fraud_Engagement,Cnt_Fraud_Engagement_Rate
PHY330939,68,0.02
PHY417703,68,0.02
PHY337638,68,0.02
PHY350848,68,0.02
PHY332314,68,0.02
PHY399705,68,0.02
PHY315428,67,0.02
PHY331925,67,0.02
PHY423075,67,0.02
PHY412361,67,0.02
PHY393811,67,0.02
PHY342029,67,0.02
PHY409309,67,0.02
PHY364755,67,0.02
PHY367934,67,0.02
PHY311599,67,0.02
PHY432259,67,0.02
PHY410753,67,0.02
PHY367571,67,0.02
PHY426749,67,0.02
PHY423803,67,0.02
PHY342359,67,0.02
PHY373746,67,0.02
PHY383508,67,0.02
PHY367015,67,0.02
PHY336986,67,0.02
PHY327612,67,0.02
PHY329234,67,0.02
PHY331783,67,0.02
PHY331563,67,0.02
PHY317599,67,0.02
PHY394633,67,0.02
PHY378207,67,0.02
PHY336091,67,0.02
PHY364055,67,0.02
PHY379208,66,0.02
PHY320850,66,0.02
PHY390084,66,0.02
PHY395674,66,0.02
PHY359836,66,0.02
PHY342165,66,0.02
PHY366662,66,0.02
PHY417591,66,0.02
PHY334549,66,0.02
PHY322735,66,0.02
PHY348779,66,0.02
PHY407686,66,0.02
PHY331343,66,0.02
PHY345215,66,0.02
PHY400900,66,0.02
PHY317105,66,0.02
PHY374551,66,0.02
PHY365617,66,0.02
PHY314168,66,0.02
PHY338722,66,0.02
PHY402705,66,0.02
PHY374391,65,0.02
PHY339308,65,0.02
PHY378375,65,0.02
PHY377205,65,0.02
PHY391045,65,0.02
PHY329245,65,0.02
PHY391359,65,0.02
PHY354585,65,0.02
PHY415707,65,0.02
PHY385358,65,0.02
PHY335388,65,0.02
PHY344654,65,0.02
PHY384469,65,0.02
PHY426454,65,0.02
PHY355924,65,0.02
PHY346554,65,0.02
PHY418360,65,0.02
PHY330001,65,0.02
PHY350604,65,0.02
PHY413933,65,0.02
PHY316631,65,0.02
PHY433588,65,0.02
PHY380843,65,0.02
PHY311905,65,0.02
PHY376748,65,0.02
PHY332769,65,0.02
PHY359747,64,0.02
PHY333400,64,0.02
PHY340719,64,0.02
PHY354020,64,0.02
PHY395157,64,0.02
PHY363979,64,0.02
PHY332596,64,0.02
PHY320752,64,0.02
PHY431267,64,0.02
PHY354990,64,0.02
PHY352624,64,0.02
PHY367588,64,0.02
PHY343771,64,0.02
PHY397688,64,0.02
PHY343448,64,0.02
PHY338830,64,0.02
PHY416877,64,0.02
PHY368496,64,0.02
PHY347813,64,0.02
PHY391973,64,0.02
PHY387992,64,0.02
PHY329794,64,0.02
PHY313643,64,0.02
PHY374574,64,0.02
PHY343046,64,0.02
PHY371721,63,0.02
PHY432929,63,0.02
PHY336926,63,0.02
PHY398736,63,0.02
PHY361428,63,0.02
PHY366867,63,0.02
PHY317739,63,0.02
PHY322330,63,0.02
PHY385253,63,0.02
PHY380717,63,0.02
PHY358119,63,0.02
PHY423756,63,0.02
PHY397461,63,0.02
PHY349491,63,0.02
PHY391454,63,0.02
PHY373512,63,0.02
PHY355760,63,0.02
PHY381600,63,0.02
PHY343361,63,0.02
PHY349052,62,0.02
PHY359548,62,0.02
PHY328699,62,0.02
PHY354682,62,0.02
PHY363053,62,0.02
PHY375287,62,0.02
PHY426598,62,0.02
PHY380592,62,0.02
PHY421263,62,0.02
PHY371523,62,0.02
PHY358103,62,0.02
PHY392903,62,0.02
PHY421624,62,0.02
PHY432524,62,0.02
PHY343965,62,0.02
PHY369076,62,0.02
PHY405607,62,0.02
PHY427686,62,0.02
PHY385998,62,0.02
PHY364087,62,0.02
PHY358364,61,0.02
PHY371683,61,0.02
PHY392969,61,0.02
PHY353592,61,0.02
PHY420279,61,0.02
PHY401007,61,0.02
PHY371691,61,0.02
PHY360108,61,0.02
PHY376148,61,0.02
PHY327924,61,0.02
PHY327469,61,0.02
PHY418676,61,0.02
PHY352800,61,0.02
PHY322295,61,0.02
PHY361406,61,0.02
PHY411031,61,0.02
PHY342481,61,0.02
PHY339547,61,0.02
PHY328032,61,0.02
PHY365121,61,0.02
PHY325391,61,0.02
PHY397599,61,0.02
PHY317663,61,0.02
PHY385269,61,0.02
PHY356916,61,0.02
PHY418032,61,0.02
PHY358817,61,0.02
PHY379172,61,0.02
PHY418221,61,0.02
PHY420812,61,0.02
PHY335669,61,0.02
PHY394761,61,0.02
PHY383265,60,0.02
PHY343010,60,0.02
PHY335552,60,0.02
PHY409859,60,0.02
PHY379167,60,0.02
PHY397986,60,0.02
PHY333891,60,0.02
PHY407143,60,0.02
PHY325005,60,0.02
PHY359144,60,0.02
PHY395394,60,0.02
PHY429774,60,0.02
PHY405259,60,0.02
PHY367289,60,0.02
PHY423335,60,0.02
PHY379590,60,0.02
PHY333580,60,0.02
PHY356153,60,0.02
PHY431635,60,0.02
PHY395704,60,0.02
PHY406019,60,0.02
PHY374979,60,0.02
PHY360784,60,0.02
PHY431153,60,0.02
PHY360675,60,0.02
PHY358541,60,0.02
PHY366911,60,0.02
PHY422919,60,0.02
PHY351892,59,0.02
PHY375373,59,0.02
PHY402274,59,0.02
PHY347993,59,0.02
PHY356024,59,0.02
PHY373834,59,0.02
PHY363849,59,0.02
PHY358170,59,0.02
PHY411473,59,0.02
PHY332895,59,0.02
PHY363151,59,0.02
PHY333868,59,0.02
PHY380511,59,0.02
PHY378206,59,0.02
PHY400587,59,0.02
PHY349351,59,0.02
PHY364258,59,0.02
PHY333893,59,0.02
PHY325690,59,0.02
PHY387087,59,0.02
PHY313529,59,0.02
PHY326361,59,0.02
PHY387710,59,0.02
PHY392037,59,0.02
PHY330281,59,0.02
PHY365244,59,0.02
PHY418144,58,0.02
PHY344545,58,0.02
PHY338134,58,0.02
PHY316041,58,0.02
PHY365511,58,0.02
PHY381893,58,0.02
PHY346191,58,0.02
PHY391583,58,0.02
PHY330015,58,0.02
PHY337458,58,0.02
PHY362692,58,0.02
PHY421453,58,0.02
PHY320620,58,0.02
PHY334347,58,0.02
PHY348324,58,0.02
PHY322624,58,0.02
PHY427455,58,0.02
PHY344298,58,0.02
PHY347140,58,0.02
PHY427562,58,0.02
PHY417949,58,0.02
PHY349421,58,0.02
PHY406363,58,0.02
PHY318202,58,0.02
PHY311719,58,0.02
PHY431523,58,0.02
PHY333301,58,0.02
PHY404855,58,0.02
PHY354554,58,0.02
PHY431588,58,0.02
PHY362377,58,0.02
PHY391858,58,0.02
PHY383534,58,0.02
PHY335272,57,0.02
PHY411098,57,0.02
PHY337640,57,0.02
PHY347921,57,0.02
PHY366436,57,0.02
PHY312431,57,0.02
PHY410438,57,0.02
PHY322681,57,0.02
PHY416656,57,0.02
PHY419747,57,0.02
PHY427126,57,0.02
PHY337011,57,0.02
PHY328530,57,0.02
PHY333768,57,0.02
PHY314236,57,0.02
PHY413540,57,0.02
PHY419362,57,0.02
PHY330119,57,0.02
PHY345842,57,0.02
PHY394373,57,0.02
PHY334281,57,0.02
PHY366125,56,0.02
PHY347551,56,0.02
PHY367339,56,0.02
PHY421786,56,0.02
PHY396919,56,0.02
PHY423407,56,0.02
PHY356054,56,0.02
PHY385001,56,0.02
PHY425584,56,0.02
PHY333060,56,0.02
PHY359641,56,0.02
PHY429678,56,0.02
PHY378043,56,0.02
PHY316285,56,0.02
PHY386330,56,0.02
PHY378966,56,0.02
PHY430693,56,0.02
PHY404773,56,0.02
PHY407997,56,0.02
PHY410076,56,0.02
PHY343114,56,0.02
PHY409787,56,0.02
PHY433255,56,0.02
PHY418108,56,0.02
PHY312727,56,0.02
PHY336182,56,0.02
PHY416891,56,0.02
PHY393049,56,0.02
PHY324744,56,0.02
PHY333052,56,0.02
PHY375032,56,0.02
PHY364423,56,0.02
PHY328818,56,0.02
PHY422763,56,0.02
PHY384400,55,0.02
PHY375541,55,0.02
PHY339227,55,0.02
PHY385966,55,0.02
PHY405771,55,0.02
PHY412898,55,0.02
PHY375910,55,0.02
PHY358913,55,0.02
PHY396961,55,0.02
PHY392598,55,0.02
PHY413199,55,0.02
PHY416094,55,0.02
PHY425799,55,0.02
PHY385045,55,0.02
PHY323263,55,0.02
PHY312581,55,0.02
PHY322112,55,0.02
PHY420139,55,0.02
PHY408528,55,0.02
PHY416015,55,0.02
PHY331702,55,0.02
PHY402989,55,0.02
PHY419468,55,0.02
PHY361219,55,0.02
PHY338951,55,0.02
PHY334237,55,0.02
PHY384130,55,0.02
PHY357641,55,0.02
PHY379137,55,0.02
PHY365173,55,0.02
PHY369860,55,0.02
PHY380465,55,0.02
PHY357618,55,0.02
PHY421420,55,0.02
PHY419651,55,0.02
PHY321151,55,0.02
PHY379401,54,0.02
PHY361531,54,0.02
PHY336913,54,0.02
PHY326883,54,0.02
PHY364544,54,0.02
PHY348499,54,0.02
PHY369868,54,0.02
PHY379826,54,0.02
PHY322105,54,0.02
PHY318936,54,0.02
PHY322943,54,0.02
PHY382901,54,0.02
PHY384520,54,0.02
PHY333168,54,0.02
PHY429701,54,0.02
PHY345309,54,0.02
PHY401296,54,0.02
PHY432236,54,0.02
PHY393539,54,0.02
PHY399227,53,0.02
PHY353841,53,0.02
PHY400176,53,0.02
PHY377576,53,0.02
PHY404435,53,0.02
PHY426781,53,0.02
PHY358696,53,0.02
PHY388261,53,0.02
PHY382897,53,0.02
PHY392856,53,0.02
PHY334527,53,0.02
PHY429039,53,0.02
PHY325822,53,0.02
PHY429378,53,0.02
PHY384061,53,0.02
PHY374341,53,0.02
PHY335771,53,0.02
PHY389617,53,0.02
PHY385136,53,0.02
PHY347755,53,0.02
PHY353493,53,0.02
PHY334092,53,0.02
PHY378597,53,0.02
PHY312137,53,0.02
PHY335408,53,0.02
PHY386112,53,0.02
PHY362326,53,0.02
PHY428586,53,0.02
PHY362569,53,0.02
PHY397839,53,0.02
PHY416728,53,0.02
PHY374154,53,0.02
PHY332078,53,0.02
PHY317748,53,0.02
PHY343454,53,0.02
PHY403198,53,0.02
PHY395974,53,0.02
PHY380963,53,0.02
PHY379618,53,0.02
PHY408155,53,0.02
PHY419303,53,0.02
PHY391746,53,0.02
PHY432796,53,0.02
PHY319205,52,0.02
PHY368206,52,0.02
PHY339240,52,0.02
PHY409973,52,0.02
PHY421741,52,0.02
PHY400589,52,0.02
PHY337437,52,0.02
PHY344583,52,0.02
PHY433640,52,0.02
PHY321300,52,0.02
PHY321071,52,0.02
PHY410748,52,0.02
PHY368682,52,0.02
PHY432282,52,0.02
PHY397760,52,0.02
PHY363196,52,0.02
PHY412712,52,0.02
PHY313236,52,0.02
PHY387163,52,0.02
PHY419821,52,0.02
PHY376053,52,0.02
PHY361691,52,0.02
PHY313433,52,0.02
PHY359860,51,0.02
PHY393161,51,0.02
PHY427833,51,0.02
PHY368229,51,0.02
PHY432690,51,0.02
PHY394112,51,0.02
PHY339487,51,0.02
PHY411864,51,0.02
PHY418187,51,0.02
PHY401745,51,0.02
PHY406449,51,0.02
PHY423844,51,0.02
PHY371916,51,0.02
PHY423303,51,0.02
PHY420686,51,0.02
PHY423703,51,0.02
PHY432438,51,0.02
PHY344119,51,0.02
PHY331704,51,0.02
PHY353836,51,0.02
PHY325716,51,0.02
PHY425006,51,0.02
PHY358360,51,0.02
PHY411856,51,0.02
PHY344527,51,0.02
PHY428112,51,0.02
PHY410847,51,0.02
PHY407256,51,0.02
PHY317949,51,0.02
PHY420659,50,0.02
PHY353583,50,0.02
PHY414144,50,0.02
PHY352369,50,0.02
PHY378830,50,0.02
PHY335741,50,0.02
PHY428827,50,0.02
PHY426569,50,0.02
PHY355866,50,0.02
PHY431501,50,0.02
PHY337543,50,0.02
PHY338349,50,0.02
PHY373634,50,0.02
PHY332252,50,0.02
PHY328776,50,0.02
PHY373236,50,0.02
PHY396038,50,0.02
PHY363764,50,0.02
PHY354902,50,0.02
PHY340332,50,0.02
PHY338660,50,0.02
PHY348927,50,0.02
PHY392009,50,0.02
PHY327433,50,0.02
PHY422828,50,0.02
PHY401216,50,0.02
PHY415919,50,0.02
PHY412216,50,0.02
PHY423666,50,0.02
PHY428620,50,0.02
PHY320017,50,0.02
PHY353119,50,0.02
PHY357336,50,0.02
PHY368674,50,0.02
PHY414500,50,0.02
PHY416814,50,0.02
PHY388886,50,0.02
PHY369026,50,0.02
PHY406020,50,0.02
PHY380536,50,0.02
PHY393217,50,0.02
PHY363992,50,0.02
PHY338327,50,0.02
PHY412792,49,0.01
PHY352792,49,0.01
PHY348222,49,0.01
PHY329146,49,0.01
PHY421888,49,0.01
PHY336895,49,0.01
PHY318924,49,0.01
PHY341379,49,0.01
PHY373076,49,0.01
PHY358358,49,0.01
PHY368597,49,0.01
PHY374148,49,0.01
PHY377174,49,0.01
PHY425610,49,0.01
PHY395521,49,0.01
PHY400623,49,0.01
PHY366724,49,0.01
PHY403744,49,0.01
PHY322256,49,0.01
PHY383446,49,0.01
PHY419180,49,0.01
PHY409866,49,0.01
PHY383478,49,0.01
PHY427327,49,0.01
PHY398549,49,0.01
PHY328639,49,0.01
PHY374025,49,0.01
PHY407636,49,0.01
PHY403836,49,0.01
PHY366756,49,0.01
PHY394377,49,0.01
PHY363953,49,0.01
PHY362977,49,0.01
PHY402011,49,0.01
PHY380507,49,0.01
PHY355686,49,0.01
PHY348959,49,0.01
PHY368983,49,0.01
PHY371169,49,0.01
PHY398420,49,0.01
PHY431533,49,0.01
PHY341838,48,0.01
PHY392597,48,0.01
PHY353194,48,0.01
PHY323918,48,0.01
PHY357640,48,0.01
PHY429277,48,0.01
PHY388117,48,0.01
PHY351154,48,0.01
PHY316668,48,0.01
PHY353309,48,0.01
PHY330646,48,0.01
PHY360898,48,0.01
PHY328607,48,0.01
PHY392165,48,0.01
PHY314971,48,0.01
PHY348848,48,0.01
PHY335818,48,0.01
PHY383945,48,0.01
PHY390200,48,0.01
PHY427479,48,0.01
PHY397747,48,0.01
PHY317347,48,0.01
PHY363706,48,0.01
PHY431923,48,0.01
PHY383515,48,0.01
PHY424071,48,0.01
PHY372083,48,0.01
PHY418008,48,0.01
PHY317922,48,0.01
PHY399150,48,0.01
PHY344485,48,0.01
PHY332973,48,0.01
PHY394359,48,0.01
PHY383833,48,0.01
PHY378543,48,0.01
PHY392275,48,0.01
PHY332413,48,0.01
PHY391114,48,0.01
PHY341779,48,0.01
PHY360185,48,0.01
PHY402633,48,0.01
PHY367382,48,0.01
PHY369960,48,0.01
PHY331007,48,0.01
PHY341285,48,0.01
PHY389024,48,0.01
PHY423139,48,0.01
PHY401997,48,0.01
PHY347590,47,0.01
PHY433724,47,0.01
PHY401550,47,0.01
PHY423258,47,0.01
PHY313916,47,0.01
PHY397861,47,0.01
PHY393428,47,0.01
PHY402682,47,0.01
PHY327407,47,0.01
PHY369712,47,0.01
PHY358389,47,0.01
PHY412150,47,0.01
PHY366308,47,0.01
PHY421762,47,0.01
PHY402925,47,0.01
PHY389452,47,0.01
PHY418106,47,0.01
PHY391441,47,0.01
PHY340711,47,0.01
PHY392231,47,0.01
PHY369607,47,0.01
PHY362910,47,0.01
PHY357962,47,0.01
PHY399407,47,0.01
PHY348272,47,0.01
PHY363960,47,0.01
PHY349187,47,0.01
PHY318453,47,0.01
PHY364238,47,0.01
PHY387424,47,0.01
PHY432460,47,0.01
PHY317183,47,0.01
PHY314507,47,0.01
PHY407071,47,0.01
PHY314773,47,0.01
PHY416912,47,0.01
PHY348269,47,0.01
PHY367167,47,0.01
PHY351771,47,0.01
PHY398351,47,0.01
PHY321350,47,0.01
PHY428732,47,0.01
PHY336577,47,0.01
PHY418961,47,0.01
PHY411911,47,0.01
PHY347854,47,0.01
PHY417050,46,0.01
PHY413849,46,0.01
PHY328065,46,0.01
PHY331330,46,0.01
PHY401118,46,0.01
PHY338986,46,0.01
PHY330110,46,0.01
PHY319668,46,0.01
PHY396544,46,0.01
PHY382666,46,0.01
PHY432059,46,0.01
PHY319334,46,0.01
PHY376589,46,0.01
PHY363869,46,0.01
PHY388515,46,0.01
PHY374053,46,0.01
PHY421408,46,0.01
PHY419922,46,0.01
PHY403992,46,0.01
PHY346226,46,0.01
PHY317439,46,0.01
PHY392180,46,0.01
PHY396077,46,0.01
PHY314206,46,0.01
PHY395484,46,0.01
PHY341784,46,0.01
PHY349412,46,0.01
PHY346657,46,0.01
PHY340152,46,0.01
PHY410333,46,0.01
PHY422807,46,0.01
PHY332412,46,0.01
PHY383013,46,0.01
PHY378262,46,0.01
PHY362634,46,0.01
PHY325628,46,0.01
PHY348828,46,0.01
PHY326239,46,0.01
PHY311974,46,0.01
PHY423314,46,0.01
PHY407509,46,0.01
PHY385582,46,0.01
PHY405457,46,0.01
PHY315808,46,0.01
PHY403646,46,0.01
PHY402806,45,0.01
PHY367323,45,0.01
PHY406997,45,0.01
PHY363819,45,0.01
PHY358933,45,0.01
PHY366930,45,0.01
PHY413962,45,0.01
PHY329740,45,0.01
PHY422388,45,0.01
PHY318297,45,0.01
PHY367793,45,0.01
PHY350249,45,0.01
PHY316032,45,0.01
PHY333305,45,0.01
PHY348997,45,0.01
PHY371542,45,0.01
PHY365033,45,0.01
PHY320907,45,0.01
PHY419930,45,0.01
PHY406841,45,0.01
PHY415073,45,0.01
PHY412387,45,0.01
PHY384492,45,0.01
PHY402189,45,0.01
PHY429145,45,0.01
PHY411452,45,0.01
PHY325994,45,0.01
PHY314378,45,0.01
PHY336377,45,0.01
PHY405676,45,0.01
PHY384231,45,0.01
PHY331336,45,0.01
PHY329836,45,0.01
PHY352668,45,0.01
PHY337342,45,0.01
PHY381148,45,0.01
PHY433329,45,0.01
PHY414476,45,0.01
PHY318452,45,0.01
PHY339878,45,0.01
PHY337967,45,0.01
PHY415796,45,0.01
PHY428149,45,0.01
PHY369294,45,0.01
PHY365928,45,0.01
PHY330707,45,0.01
PHY410756,45,0.01
PHY354286,45,0.01
PHY339813,45,0.01
PHY404120,45,0.01
PHY348439,45,0.01
PHY339709,45,0.01
PHY404634,45,0.01
PHY413688,44,0.01
PHY350511,44,0.01
PHY406380,44,0.01
PHY366732,44,0.01
PHY394088,44,0.01
PHY342369,44,0.01
PHY361243,44,0.01
PHY355527,44,0.01
PHY420276,44,0.01
PHY386064,44,0.01
PHY349310,44,0.01
PHY391983,44,0.01
PHY413658,44,0.01
PHY433723,44,0.01
PHY335044,44,0.01
PHY327054,44,0.01
PHY405207,44,0.01
PHY400378,44,0.01
PHY320528,44,0.01
PHY399311,44,0.01
PHY402795,44,0.01
PHY422144,44,0.01
PHY415430,44,0.01
PHY385968,44,0.01
PHY383641,44,0.01
PHY336454,44,0.01
PHY375574,44,0.01
PHY390913,44,0.01
PHY431385,44,0.01
PHY365585,44,0.01
PHY385518,44,0.01
PHY405553,44,0.01
PHY313028,44,0.01
PHY388818,44,0.01
PHY344093,44,0.01
PHY330234,44,0.01
PHY380685,44,0.01
PHY391120,44,0.01
PHY410419,44,0.01
PHY348895,44,0.01
PHY311924,44,0.01
PHY384321,44,0.01
PHY319240,44,0.01
PHY332493,44,0.01
PHY332713,44,0.01
PHY389719,44,0.01
PHY318795,44,0.01
PHY386313,44,0.01
PHY327180,44,0.01
PHY379626,44,0.01
PHY414142,44,0.01
PHY344905,43,0.01
PHY328860,43,0.01
PHY350582,43,0.01
PHY353905,43,0.01
PHY365040,43,0.01
PHY427150,43,0.01
PHY374328,43,0.01
PHY345188,43,0.01
PHY417608,43,0.01
PHY319800,43,0.01
PHY392358,43,0.01
PHY398501,43,0.01
PHY313613,43,0.01
PHY390420,43,0.01
PHY352987,43,0.01
PHY341828,43,0.01
PHY392939,43,0.01
PHY337126,43,0.01
PHY417620,43,0.01
PHY402924,43,0.01
PHY344635,43,0.01
PHY354801,43,0.01
PHY430829,43,0.01
PHY420571,43,0.01
PHY411906,43,0.01
PHY408396,43,0.01
PHY403609,43,0.01
PHY361858,43,0.01
PHY382858,43,0.01
PHY320468,43,0.01
PHY387673,43,0.01
PHY422696,43,0.01
PHY383845,43,0.01
PHY397443,43,0.01
PHY318539,43,0.01
PHY364344,43,0.01
PHY407600,43,0.01
PHY329558,43,0.01
PHY403179,43,0.01
PHY394424,43,0.01
PHY343706,43,0.01
PHY380882,43,0.01
PHY354450,43,0.01
PHY327133,43,0.01
PHY349762,43,0.01
PHY379662,43,0.01
PHY326780,43,0.01
PHY336548,43,0.01
PHY327933,43,0.01
PHY390264,43,0.01
PHY368471,43,0.01
PHY377521,43,0.01
PHY328178,42,0.01
PHY342936,42,0.01
PHY329529,42,0.01
PHY369397,42,0.01
PHY417648,42,0.01
PHY367523,42,0.01
PHY377570,42,0.01
PHY343469,42,0.01
PHY311773,42,0.01
PHY313427,42,0.01
PHY367108,42,0.01
PHY423329,42,0.01
PHY377590,42,0.01
PHY395236,42,0.01
PHY377941,42,0.01
PHY428512,42,0.01
PHY313341,42,0.01
PHY400723,42,0.01
PHY377367,42,0.01
PHY398817,42,0.01
PHY349269,42,0.01
PHY359573,42,0.01
PHY392055,42,0.01
PHY392359,42,0.01
PHY430780,42,0.01
PHY312231,42,0.01
PHY335582,42,0.01
PHY380057,42,0.01
PHY341001,42,0.01
PHY431214,42,0.01
PHY402313,42,0.01
PHY336367,42,0.01
PHY365871,42,0.01
PHY369659,42,0.01
PHY342633,42,0.01
PHY344849,42,0.01
PHY368451,42,0.01
PHY325897,42,0.01
PHY343049,42,0.01
PHY375250,42,0.01
PHY322462,42,0.01
PHY335768,42,0.01
PHY378506,42,0.01
PHY335165,42,0.01
PHY320367,42,0.01
PHY359708,42,0.01
PHY333932,42,0.01
PHY315179,42,0.01
PHY335877,42,0.01
PHY333367,42,0.01
PHY433362,42,0.01
PHY378646,42,0.01
PHY314423,42,0.01
PHY317047,42,0.01
PHY347676,42,0.01
PHY317833,41,0.01
PHY360488,41,0.01
PHY398861,41,0.01
PHY426359,41,0.01
PHY373784,41,0.01
PHY426565,41,0.01
PHY383520,41,0.01
PHY328853,41,0.01
PHY416493,41,0.01
PHY316458,41,0.01
PHY399723,41,0.01
PHY335175,41,0.01
PHY420262,41,0.01
PHY405633,41,0.01
PHY313819,41,0.01
PHY407691,41,0.01
PHY323056,41,0.01
PHY426161,41,0.01
PHY347423,41,0.01
PHY387367,41,0.01
PHY365429,41,0.01
PHY342610,41,0.01
PHY311061,41,0.01
PHY404140,41,0.01
PHY315243,41,0.01
PHY431837,41,0.01
PHY337580,41,0.01
PHY328151,41,0.01
PHY419974,41,0.01
PHY318203,41,0.01
PHY333831,41,0.01
PHY335259,41,0.01
PHY324292,41,0.01
PHY401262,41,0.01
PHY365319,41,0.01
PHY354861,41,0.01
PHY412896,41,0.01
PHY391437,41,0.01
PHY380883,41,0.01
PHY313565,41,0.01
PHY369325,41,0.01
PHY324134,41,0.01
PHY355123,41,0.01
PHY351969,41,0.01
PHY376597,41,0.01
PHY347046,41,0.01
PHY314666,41,0.01
PHY325960,41,0.01
PHY347763,41,0.01
PHY382695,41,0.01
PHY419874,41,0.01
PHY396908,41,0.01
PHY365865,41,0.01
PHY405052,41,0.01
PHY395109,41,0.01
PHY395799,41,0.01
PHY330812,41,0.01
PHY398641,41,0.01
PHY354134,41,0.01
PHY363817,41,0.01
PHY382859,41,0.01
PHY368678,41,0.01
PHY424303,41,0.01
PHY402909,41,0.01
PHY418731,41,0.01
PHY381056,40,0.01
PHY411248,40,0.01
PHY405257,40,0.01
PHY414802,40,0.01
PHY390285,40,0.01
PHY327321,40,0.01
PHY372663,40,0.01
PHY381299,40,0.01
PHY403300,40,0.01
PHY412835,40,0.01
PHY417655,40,0.01
PHY336858,40,0.01
PHY314690,40,0.01
PHY316536,40,0.01
PHY427878,40,0.01
PHY364131,40,0.01
PHY336208,40,0.01
PHY407759,40,0.01
PHY328053,40,0.01
PHY348992,40,0.01
PHY322912,40,0.01
PHY347655,40,0.01
PHY319926,40,0.01
PHY401462,40,0.01
PHY370350,40,0.01
PHY356146,40,0.01
PHY429865,40,0.01
PHY345346,40,0.01
PHY400473,40,0.01
PHY378824,40,0.01
PHY431453,40,0.01
PHY347724,40,0.01
PHY374201,40,0.01
PHY360396,40,0.01
PHY388250,40,0.01
PHY383479,40,0.01
PHY408256,40,0.01
PHY375132,40,0.01
PHY376789,40,0.01
PHY391382,40,0.01
PHY350493,40,0.01
PHY326579,40,0.01
PHY387480,40,0.01
PHY393136,40,0.01
PHY316643,40,0.01
PHY387929,40,0.01
PHY397043,40,0.01
PHY408624,40,0.01
PHY414488,40,0.01
PHY420996,40,0.01
PHY400543,40,0.01
PHY371288,40,0.01
PHY408114,39,0.01
PHY429183,39,0.01
PHY319486,39,0.01
PHY362688,39,0.01
PHY372467,39,0.01
PHY314895,39,0.01
PHY394313,39,0.01
PHY378709,39,0.01
PHY383690,39,0.01
PHY330710,39,0.01
PHY339078,39,0.01
PHY313422,39,0.01
PHY388139,39,0.01
PHY353003,39,0.01
PHY330962,39,0.01
PHY346431,39,0.01
PHY341396,39,0.01
PHY327790,39,0.01
PHY372750,39,0.01
PHY401691,39,0.01
PHY426168,39,0.01
PHY397489,39,0.01
PHY423652,39,0.01
PHY424398,39,0.01
PHY337015,39,0.01
PHY418880,39,0.01
PHY325698,39,0.01
PHY338858,39,0.01
PHY358790,39,0.01
PHY361218,39,0.01
PHY312176,39,0.01
PHY407999,39,0.01
PHY407220,39,0.01
PHY411005,39,0.01
PHY382771,39,0.01
PHY386432,39,0.01
PHY414227,39,0.01
PHY409431,39,0.01
PHY364010,39,0.01
PHY316438,39,0.01
PHY415370,39,0.01
PHY356945,39,0.01
PHY426839,39,0.01
PHY378915,39,0.01
PHY374084,39,0.01
PHY334410,39,0.01
PHY393567,39,0.01
PHY332691,39,0.01
PHY395488,39,0.01
PHY412456,39,0.01
PHY381229,39,0.01
PHY353045,39,0.01
PHY385730,39,0.01
PHY398662,39,0.01
PHY426324,39,0.01
PHY321190,39,0.01
PHY329189,39,0.01
PHY409119,39,0.01
PHY370286,39,0.01
PHY362902,39,0.01
PHY350522,39,0.01
PHY373006,39,0.01
PHY384994,39,0.01
PHY347135,39,0.01
PHY379913,39,0.01
PHY319666,39,0.01
PHY397160,39,0.01
PHY318623,39,0.01
PHY365027,39,0.01
PHY316442,39,0.01
PHY365926,39,0.01
PHY370815,38,0.01
PHY372900,38,0.01
PHY396825,38,0.01
PHY346615,38,0.01
PHY397645,38,0.01
PHY375717,38,0.01
PHY343096,38,0.01
PHY317250,38,0.01
PHY353975,38,0.01
PHY390352,38,0.01
PHY337729,38,0.01
PHY387157,38,0.01
PHY358443,38,0.01
PHY379705,38,0.01
PHY373618,38,0.01
PHY334808,38,0.01
PHY390819,38,0.01
PHY372535,38,0.01
PHY351782,38,0.01
PHY360935,38,0.01
PHY422711,38,0.01
PHY426722,38,0.01
PHY320980,38,0.01
PHY314788,38,0.01
PHY317052,38,0.01
PHY335881,38,0.01
PHY341508,38,0.01
PHY387468,38,0.01
PHY394478,38,0.01
PHY367051,38,0.01
PHY418551,38,0.01
PHY402047,38,0.01
PHY333674,38,0.01
PHY320952,38,0.01
PHY355180,38,0.01
PHY386642,38,0.01
PHY317782,38,0.01
PHY353403,38,0.01
PHY386909,38,0.01
PHY373528,38,0.01
PHY362115,38,0.01
PHY427677,38,0.01
PHY394121,38,0.01
PHY397087,38,0.01
PHY420759,38,0.01
PHY379734,38,0.01
PHY385941,38,0.01
PHY330308,38,0.01
PHY318464,38,0.01
PHY321060,38,0.01
PHY388366,38,0.01
PHY370768,38,0.01
PHY348994,38,0.01
PHY419927,38,0.01
PHY379945,38,0.01
PHY422326,38,0.01
PHY381713,38,0.01
PHY332223,38,0.01
PHY403902,38,0.01
PHY390890,38,0.01
PHY433789,38,0.01
PHY366139,38,0.01
PHY420188,38,0.01
PHY401026,38,0.01
PHY323582,38,0.01
PHY407454,38,0.01
PHY394270,38,0.01
PHY423555,38,0.01
PHY339520,38,0.01
PHY430645,37,0.01
PHY354980,37,0.01
